Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
12:30:00,1.912091E+00,2.090208E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.034896E+00,6.525517E+04,8.711329E+04,2.069817E+00,1.960334E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.759388E+00,6.215407E+04,8.435720E+04,2.787020E+00,1.369557E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.419293E+00,6.957938E+04,9.236371E+04
12:40:00,1.908433E+00,2.093221E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.036162E+00,6.538350E+04,8.724355E+04,2.062574E+00,1.966301E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.761580E+00,6.229281E+04,8.449804E+04,2.776641E+00,1.378106E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.437478E+00,6.989809E+04,9.269070E+04
12:50:00,1.904848E+00,2.096175E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.040588E+00,6.554739E+04,8.741083E+04,2.055482E+00,1.972143E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.767788E+00,6.247676E+04,8.468626E+04,2.766572E+00,1.386401E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.458753E+00,7.025158E+04,9.305389E+04
13:00:00,1.901321E+00,2.099080E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.047859E+00,6.574329E+04,8.761185E+04,2.048495E+00,1.977899E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.777698E+00,6.270234E+04,8.491859E+04,2.756734E+00,1.394505E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.482809E+00,7.063635E+04,9.345026E+04
13:10:00,1.897853E+00,2.101938E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.056762E+00,6.591478E+04,8.778826E+04,2.041620E+00,1.983562E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.790006E+00,6.291213E+04,8.513542E+04,2.747130E+00,1.402418E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.508327E+00,7.099479E+04,9.382015E+04
13:20:00,1.894445E+00,2.104745E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.066457E+00,6.609516E+04,8.797407E+04,2.034867E+00,1.989125E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.803786E+00,6.313848E+04,8.536972E+04,2.737764E+00,1.410133E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.534411E+00,7.135959E+04,9.419710E+04
13:30:00,1.891095E+00,2.107505E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.076380E+00,6.627813E+04,8.816276E+04,2.028235E+00,1.994589E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.818373E+00,6.337392E+04,8.561373E+04,2.728629E+00,1.417659E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.560344E+00,7.172270E+04,9.457267E+04
13:40:00,1.887803E+00,2.110217E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.086047E+00,6.645821E+04,8.834853E+04,2.021722E+00,1.999954E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.833152E+00,6.361152E+04,8.586007E+04,2.719716E+00,1.425001E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.585507E+00,7.207716E+04,9.493944E+04
13:50:00,1.884567E+00,2.112883E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.095091E+00,6.663129E+04,8.852701E+04,2.015325E+00,2.005224E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.847615E+00,6.384556E+04,8.610267E+04,2.711018E+00,1.432166E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.609399E+00,7.241731E+04,9.529137E+04
14:00:00,1.881386E+00,2.115504E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.103255E+00,6.679447E+04,8.869511E+04,2.009042E+00,2.010399E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.861339E+00,6.407130E+04,8.633649E+04,2.702526E+00,1.439162E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.631570E+00,7.273809E+04,9.562308E+04
14:10:00,1.878258E+00,2.118080E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.110190E+00,6.687250E+04,8.877565E+04,2.002871E+00,2.015483E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.873786E+00,6.421135E+04,8.648209E+04,2.694233E+00,1.445993E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.651459E+00,7.296190E+04,9.585493E+04
14:20:00,1.875182E+00,2.120614E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.115760E+00,6.693519E+04,8.884049E+04,1.996810E+00,2.020476E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.884648E+00,6.433359E+04,8.660947E+04,2.686133E+00,1.452666E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.668744E+00,7.315641E+04,9.605688E+04
14:30:00,1.872157E+00,2.123106E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.119852E+00,6.698124E+04,8.888834E+04,1.990855E+00,2.025382E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.893663E+00,6.443503E+04,8.671560E+04,2.678219E+00,1.459186E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.683133E+00,7.331833E+04,9.622557E+04
14:40:00,1.869182E+00,2.125558E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.122375E+00,6.700963E+04,8.891797E+04,1.985004E+00,2.030202E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.900617E+00,6.451329E+04,8.679773E+04,2.670484E+00,1.465558E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.694379E+00,7.344489E+04,9.635773E+04
14:50:00,1.866254E+00,2.127969E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.123262E+00,6.701962E+04,8.892838E+04,1.979255E+00,2.034938E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.905336E+00,6.456641E+04,8.685352E+04,2.662923E+00,1.471786E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.702280E+00,7.353380E+04,9.645067E+04
15:00:00,1.863374E+00,2.130342E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.122447E+00,6.701045E+04,8.891870E+04,1.973605E+00,2.039592E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.907679E+00,6.459278E+04,8.688112E+04,2.655531E+00,1.477876E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.706676E+00,7.358329E+04,9.650237E+04
15:10:00,1.860541E+00,2.132676E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.119850E+00,6.689566E+04,8.880035E+04,1.968053E+00,2.044166E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.907509E+00,6.450531E+04,8.679126E+04,2.648301E+00,1.483832E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.707396E+00,7.350584E+04,9.642315E+04
15:20:00,1.857752E+00,2.134974E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.115413E+00,6.676018E+04,8.866077E+04,1.962596E+00,2.048661E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.904744E+00,6.438864E+04,8.667129E+04,2.641230E+00,1.489657E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.704312E+00,7.338558E+04,9.629993E+04
15:30:00,1.855007E+00,2.137235E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.109157E+00,6.660421E+04,8.850024E+04,1.957233E+00,2.053079E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.899417E+00,6.424314E+04,8.652168E+04,2.634312E+00,1.495356E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.697400E+00,7.322225E+04,9.613252E+04
15:40:00,1.852305E+00,2.139461E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.101071E+00,6.642766E+04,8.831843E+04,1.951960E+00,2.057423E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.891539E+00,6.406894E+04,8.634219E+04,2.627543E+00,1.500932E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.686674E+00,7.301601E+04,9.592068E+04
15:50:00,1.849646E+00,2.141652E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.091188E+00,6.623088E+04,8.811551E+04,1.946777E+00,2.061693E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.881174E+00,6.386673E+04,8.613326E+04,2.620918E+00,1.506390E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.672176E+00,7.276731E+04,9.566447E+04
16:00:00,1.847027E+00,2.143809E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.079575E+00,6.601464E+04,8.789212E+04,1.941680E+00,2.065892E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.868410E+00,6.363755E+04,8.589575E+04,2.614434E+00,1.511731E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.653978E+00,7.247698E+04,9.536450E+04
16:10:00,1.844449E+00,2.145933E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.066545E+00,6.575393E+04,8.762290E+04,1.936668E+00,2.070020E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.853615E+00,6.335699E+04,8.560504E+04,2.608086E+00,1.516960E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.632454E+00,7.212070E+04,9.499621E+04
16:20:00,1.841909E+00,2.148025E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.052369E+00,6.548032E+04,8.734052E+04,1.931740E+00,2.074080E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.837076E+00,6.305680E+04,8.529411E+04,2.601872E+00,1.522080E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.607905E+00,7.173039E+04,9.459279E+04
16:30:00,1.839409E+00,2.150085E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.036142E+00,6.518363E+04,8.703342E+04,1.926894E+00,2.078072E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.817608E+00,6.272366E+04,8.494773E+04,2.595786E+00,1.527093E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.579123E+00,7.129244E+04,9.413871E+04
16:40:00,1.836945E+00,2.152114E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.019003E+00,6.487669E+04,8.671714E+04,1.922127E+00,2.081999E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.796508E+00,6.237214E+04,8.458418E+04,2.589826E+00,1.532003E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.547407E+00,7.082148E+04,9.365249E+04
16:50:00,1.834519E+00,2.154113E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.001322E+00,6.456364E+04,8.639487E+04,1.917438E+00,2.085862E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.773985E+00,6.200461E+04,8.420423E+04,2.583988E+00,1.536812E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.512995E+00,7.032017E+04,9.313489E+04
17:00:00,1.832128E+00,2.156083E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.983490E+00,6.424889E+04,8.607023E+04,1.912825E+00,2.089662E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.749422E+00,6.161413E+04,8.379891E+04,2.578270E+00,1.541523E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.475291E+00,6.978182E+04,9.257704E+04
17:10:00,1.829773E+00,2.158023E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.965758E+00,6.390674E+04,8.571668E+04,1.908287E+00,2.093400E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.722996E+00,6.117415E+04,8.334219E+04,2.572667E+00,1.546138E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.434507E+00,6.918029E+04,9.195352E+04
17:20:00,1.827452E+00,2.159935E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.947969E+00,6.356394E+04,8.536176E+04,1.903822E+00,2.097079E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.694792E+00,6.071418E+04,8.286474E+04,2.567178E+00,1.550660E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.390748E+00,6.854528E+04,9.129528E+04
17:30:00,1.825165E+00,2.161820E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.930818E+00,6.322833E+04,8.501486E+04,1.899428E+00,2.100698E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.666021E+00,6.024781E+04,8.238139E+04,2.561798E+00,1.555092E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.345311E+00,6.789139E+04,9.061814E+04
17:40:00,1.822910E+00,2.163677E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.912826E+00,6.288325E+04,8.465823E+04,1.895105E+00,2.104260E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.635238E+00,5.975881E+04,8.187362E+04,2.556526E+00,1.559435E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.296763E+00,6.720249E+04,8.990371E+04
17:50:00,1.820688E+00,2.165508E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.893053E+00,6.251813E+04,8.428084E+04,1.891365E+00,2.107340E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.601869E+00,5.924072E+04,8.133440E+04,2.551358E+00,1.563692E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.244555E+00,6.647241E+04,8.914531E+04
18:00:00,1.818497E+00,2.167312E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.870427E+00,6.212091E+04,8.387014E+04,1.889150E+00,2.109165E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.566057E+00,5.869512E+04,8.076607E+04,2.546292E+00,1.567865E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.188902E+00,6.570356E+04,8.834617E+04
18:10:00,1.816337E+00,2.169092E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.841626E+00,6.158289E+04,8.331217E+04,1.886975E+00,2.110957E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.524357E+00,5.801198E+04,8.005254E+04,2.541326E+00,1.571957E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.126376E+00,6.478608E+04,8.739046E+04
18:20:00,1.814208E+00,2.170846E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.807001E+00,6.097935E+04,8.268818E+04,1.884838E+00,2.112717E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.477535E+00,5.727119E+04,7.928157E+04,2.536457E+00,1.575968E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,5.057833E+00,6.380089E+04,8.636755E+04
18:30:00,1.812108E+00,2.172576E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.766237E+00,6.030673E+04,8.199324E+04,1.882740E+00,2.114445E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.425044E+00,5.646662E+04,7.844419E+04,2.531682E+00,1.579901E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.982754E+00,6.274215E+04,8.526827E+04
18:40:00,1.810037E+00,2.174282E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.719100E+00,5.956239E+04,8.122252E+04,1.880678E+00,2.116144E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.366399E+00,5.559281E+04,7.753195E+04,2.527000E+00,1.583759E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.900728E+00,6.160525E+04,8.408473E+04
18:50:00,1.807995E+00,2.175965E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.663887E+00,5.872718E+04,8.035336E+04,1.878652E+00,2.117813E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.299555E+00,5.462674E+04,7.651794E+04,2.522407E+00,1.587542E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.809765E+00,6.036778E+04,8.279059E+04
19:00:00,1.805980E+00,2.177624E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.601671E+00,5.781317E+04,7.940122E+04,1.876661E+00,2.119452E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.225687E+00,5.358163E+04,7.541997E+04,2.517903E+00,1.591252E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.711023E+00,5.904278E+04,8.140373E+04
19:10:00,1.803993E+00,2.179261E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.536560E+00,5.692363E+04,7.847509E+04,1.874705E+00,2.121064E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.149417E+00,5.256654E+04,7.435384E+04,2.513484E+00,1.594892E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.609235E+00,5.774057E+04,8.004095E+04
19:20:00,1.802032E+00,2.180877E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.470563E+00,5.602411E+04,7.753867E+04,1.872783E+00,2.122647E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.072587E+00,5.154514E+04,7.328027E+04,2.509150E+00,1.598463E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.506345E+00,5.642593E+04,7.866356E+04
19:30:00,1.800098E+00,2.182470E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.407169E+00,5.515388E+04,7.663151E+04,1.870893E+00,2.124204E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.999319E+00,5.056382E+04,7.224646E+04,2.504897E+00,1.601967E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.406643E+00,5.514717E+04,7.731999E+04
19:40:00,1.798189E+00,2.184042E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.348211E+00,5.433355E+04,7.577224E+04,1.869036E+00,2.125733E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.931822E+00,4.964743E+04,7.127516E+04,2.500724E+00,1.605404E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.312499E+00,5.393093E+04,7.603430E+04
19:50:00,1.796306E+00,2.185594E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.296754E+00,5.359763E+04,7.499946E+04,1.867210E+00,2.127237E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.873470E+00,4.883393E+04,7.041003E+04,2.496629E+00,1.608778E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.227494E+00,5.281753E+04,7.485289E+04
20:00:00,1.794447E+00,2.187125E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.253029E+00,5.294872E+04,7.431818E+04,1.865416E+00,2.128716E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.824351E+00,4.812433E+04,6.965535E+04,2.492610E+00,1.612088E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.151997E+00,5.181109E+04,7.378411E+04
20:10:00,1.792613E+00,2.188637E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.216709E+00,5.241164E+04,7.375581E+04,1.863651E+00,2.130169E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.784013E+00,4.754204E+04,6.903789E+04,2.488666E+00,1.615337E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.085791E+00,5.093773E+04,7.285806E+04
20:20:00,1.790802E+00,2.190128E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.185868E+00,5.193622E+04,7.326004E+04,1.861916E+00,2.131599E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.750185E+00,4.703302E+04,6.850093E+04,2.484794E+00,1.618527E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.026795E+00,5.014549E+04,7.202046E+04
20:30:00,1.789014E+00,2.191601E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.157995E+00,5.149420E+04,7.279938E+04,1.860209E+00,2.133004E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.719851E+00,4.656331E+04,6.800597E+04,2.480994E+00,1.621658E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.972201E+00,4.940279E+04,7.123537E+04
20:40:00,1.787250E+00,2.193055E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.132277E+00,5.107643E+04,7.236403E+04,1.858531E+00,2.134387E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.691999E+00,4.612153E+04,6.754054E+04,2.477263E+00,1.624731E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.921121E+00,4.869963E+04,7.049180E+04
20:50:00,1.785508E+00,2.194490E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.108310E+00,5.067837E+04,7.194921E+04,1.856881E+00,2.135746E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.666162E+00,4.570242E+04,6.709906E+04,2.473600E+00,1.627749E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.873165E+00,4.803163E+04,6.978515E+04
21:00:00,1.783787E+00,2.195907E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,4.085803E+00,5.029674E+04,7.155158E+04,1.855258E+00,2.137083E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.642002E+00,4.530219E+04,6.667759E+04,2.470003E+00,1.630712E+04,8.631011E-01,0.000000E+00,0.000000E+00,8.631011E-01,0.000000E+00,3.828031E+00,4.739540E+04,6.911200E+04
